"RSN","eq_lat","eq_long","R_rup","sta_code","sta_lat","sta_long","eq_id_new","Plong2","Plat2","dP2PV","lnWS_nlme3"
"usgs_8352",59.7509,-153.1258,280.33,"SKN",61.98,-151.5317,"ak01834kwkl7",-153.1258,59.7509,-0.015537450156925,-0.120435159941429
"usgs_8353",59.7509,-153.1258,280.33,"SKN",61.98,-151.5317,"ak01834kwkl7",-153.1258,59.7509,0.0064381044182903,-0.178459295970125
"usgs_8354",59.7509,-153.1258,206.97,"SLK",60.5117,-150.2231,"ak01834kwkl7",-153.1258,59.7509,-0.132305016879836,-0.229909204347553
"usgs_8355",59.7509,-153.1258,250.65,"SSN",61.4636,-150.7467,"ak01834kwkl7",-153.1258,59.7509,0.207325338553953,0.292091985515981
"usgs_8356",59.7509,-153.1258,250.65,"SSN",61.4636,-150.7467,"ak01834kwkl7",-153.1258,59.7509,0.270513343683062,0.174210993946302
"usgs_8357",59.7509,-153.1258,231.03,"SWD",60.1043,-149.4526,"ak01834kwkl7",-153.1258,59.7509,-0.0183819802381279,-0.000874408304219948
"usgs_8358",59.7509,-153.1258,231.03,"SWD",60.1043,-149.4526,"ak01834kwkl7",-153.1258,59.7509,0.00394023626169211,1.03046136603058e-05
"usgs_8359",59.7509,-153.1258,449.11,"TRF",63.4501,-150.2892,"ak01834kwkl7",-153.1258,59.7509,0.130993318864908,0.0529825948047756
"usgs_8360",59.7509,-153.1258,438.65,"WAT6",62.5808,-147.74,"ak01834kwkl7",-153.1258,59.7509,0.0186358130715526,0.311080258090221
"usgs_8361",59.7509,-153.1258,503.99,"CHGN",56.3014,-158.41415,"ak01834kwkl7",-153.1258,59.7509,-0.236384064853822,-0.400219367974339
"usgs_8362",59.7509,-153.1258,298.14,"OHAK",57.2225,-153.28751,"ak01834kwkl7",-153.1258,59.7509,-0.222334414519569,-0.418122843311634
"usgs_8363",59.7509,-153.1258,315.01,"PMR",61.5922,-149.1308,"ak01834kwkl7",-153.1258,59.7509,-0.0977737141877138,0.0300792958117857
"usgs_8364",59.7509,-153.1258,108.59,"AUCH",59.3626,-153.4447,"ak01834kwkl7",-153.1258,59.7509,0.172157499590853,-0.252691632100953
"usgs_8365",59.7509,-153.1258,109.56,"AUJA",59.3395,-153.4227,"ak01834kwkl7",-153.1258,59.7509,0.114321874535281,-0.0966575297220627
"usgs_8366",59.7509,-153.1258,107.6,"AUL",59.38218,-153.43765,"ak01834kwkl7",-153.1258,59.7509,-0.0505033218152719,-0.277317032671592
"usgs_8367",59.7509,-153.1258,109.95,"AUSB",59.333,-153.4284,"ak01834kwkl7",-153.1258,59.7509,-0.155012752862939,-0.261011879500508
"usgs_8368",59.7509,-153.1258,108.98,"AUWS",59.35851,-153.46115,"ak01834kwkl7",-153.1258,59.7509,-0.224738977213702,-0.633005471284864
"usgs_8369",59.7509,-153.1258,101.44,"ILSW",59.9832,-153.1425,"ak01834kwkl7",-153.1258,59.7509,0.136590111747274,0.360219636471184
"usgs_8370",59.7509,-153.1258,228.55,"KABU",58.2702,-155.2843,"ak01834kwkl7",-153.1258,59.7509,0.022340991840185,0.0295200651793531
"usgs_8371",59.7509,-153.1258,219.78,"KAKN",58.2963,-155.0632,"ak01834kwkl7",-153.1258,59.7509,-0.00244138595933953,0.0219731330310302
"usgs_8372",59.7509,-153.1258,134.06,"NCT",60.5621,-152.9293,"ak01834kwkl7",-153.1258,59.7509,0.254920019219353,0.419021595713343
"usgs_8373",59.7509,-153.1258,137.8,"RDDF",60.5912,-152.6883,"ak01834kwkl7",-153.1258,59.7509,0.164367308383052,0.430087842813848
"usgs_8514",57.4703,-155.5934,375.65,"BRLK",59.7511,-150.9063,"ak01860q4oj4",-155.5934,57.4703,-0.0112898788634574,0.0700767588219132
"usgs_8515",57.4703,-155.5934,375.65,"BRLK",59.7511,-150.9063,"ak01860q4oj4",-155.5934,57.4703,-0.00624431179339563,0.0923286221337921
"usgs_8516",57.4703,-155.5934,381.97,"BRSE",59.7417,-150.7414,"ak01860q4oj4",-155.5934,57.4703,-0.0232301636274817,-0.0394343147357875
"usgs_8517",57.4703,-155.5934,449.21,"CAPN",60.7683,-151.1539,"ak01860q4oj4",-155.5934,57.4703,0.223278175854753,0.351828597048631
"usgs_8518",57.4703,-155.5934,449.21,"CAPN",60.7683,-151.1539,"ak01860q4oj4",-155.5934,57.4703,0.1983012609352,0.443223518088558
"usgs_8519",57.4703,-155.5934,192.25,"CHI",55.8218,-155.6225,"ak01860q4oj4",-155.5934,57.4703,-0.0781201912945555,0.00411627281585381
"usgs_8520",57.4703,-155.5934,192.25,"CHI",55.8218,-155.6225,"ak01860q4oj4",-155.5934,57.4703,-0.100646186535722,0.0345569129336393
"usgs_8521",57.4703,-155.5934,345.71,"CNP",59.5251,-151.2373,"ak01860q4oj4",-155.5934,57.4703,0.0735586052625937,0.185145167230968
"usgs_8522",57.4703,-155.5934,345.71,"CNP",59.5251,-151.2373,"ak01860q4oj4",-155.5934,57.4703,0.0454681282571711,0.218064687284987
"usgs_8523",57.4703,-155.5934,338.58,"HOM",59.6572,-151.6515,"ak01860q4oj4",-155.5934,57.4703,0.0590899140387776,0.238533495852733
"usgs_8524",57.4703,-155.5934,338.58,"HOM",59.6572,-151.6515,"ak01860q4oj4",-155.5934,57.4703,0.0695508541280857,0.254915831852858
"usgs_8525",57.4703,-155.5934,145.1,"SII",56.5593,-154.1842,"ak01860q4oj4",-155.5934,57.4703,-0.0796966547673434,-0.760103892340374
"usgs_8526",57.4703,-155.5934,145.1,"SII",56.5593,-154.1842,"ak01860q4oj4",-155.5934,57.4703,-0.158888799706241,-0.714160321046873
"usgs_8527",57.4703,-155.5934,460.61,"SLK",60.5117,-150.2231,"ak01860q4oj4",-155.5934,57.4703,0.0499645513079595,0.184828323003449
"usgs_8528",57.4703,-155.5934,462.83,"SWD",60.1043,-149.4526,"ak01860q4oj4",-155.5934,57.4703,0.0386053997566403,0.357482412147623
"usgs_8529",57.4703,-155.5934,462.83,"SWD",60.1043,-149.4526,"ak01860q4oj4",-155.5934,57.4703,0.067475557203971,0.330942038263714
"usgs_8530",57.4703,-155.5934,222.85,"CHGN",56.3014,-158.41415,"ak01860q4oj4",-155.5934,57.4703,-0.186971746753708,-0.145293631891595
"usgs_8531",57.4703,-155.5934,153.05,"OHAK",57.2225,-153.28751,"ak01860q4oj4",-155.5934,57.4703,-0.463605346401711,-0.719118806320582
"usgs_8532",57.4703,-155.5934,385.99,"SDPT",55.3493,-160.47659,"ak01860q4oj4",-155.5934,57.4703,-0.0657707666239992,0.101576363279925
"usgs_8533",57.4703,-155.5934,408.27,"SVW2",61.1082,-155.6217,"ak01860q4oj4",-155.5934,57.4703,0.0255619857667088,0.255554227063545
"usgs_8534",57.4703,-155.5934,102.84,"ACH",58.21,-155.3281,"ak01860q4oj4",-155.5934,57.4703,-0.425829171811764,-0.399035867972304
"usgs_8535",57.4703,-155.5934,100.71,"ANCK",58.1981,-155.4961,"ak01860q4oj4",-155.5934,57.4703,0.0608557168663532,0.14690673250276
"usgs_8536",57.4703,-155.5934,254.63,"AU22",59.3706,-153.35506,"ak01860q4oj4",-155.5934,57.4703,0.0583155769544826,0.0921850269299723
"usgs_8537",57.4703,-155.5934,249.75,"AUJA",59.3395,-153.4227,"ak01860q4oj4",-155.5934,57.4703,0.0944944496997475,0.0425190718646148
"usgs_8538",57.4703,-155.5934,253.26,"AUL",59.38218,-153.43765,"ak01860q4oj4",-155.5934,57.4703,0.0855493819288618,0.13070914017018
"usgs_8539",57.4703,-155.5934,249,"AUSB",59.333,-153.4284,"ak01860q4oj4",-155.5934,57.4703,-0.216563104198443,-0.232544807424118
"usgs_8540",57.4703,-155.5934,250.37,"AUWS",59.35851,-153.46115,"ak01860q4oj4",-155.5934,57.4703,-0.0725753109764638,-0.17391954075304
"usgs_8541",57.4703,-155.5934,324.71,"IVE",60.0163,-153.0185,"ak01860q4oj4",-155.5934,57.4703,0.0403203156981776,0.160899841575021
"usgs_8542",57.4703,-155.5934,108.6,"KABU",58.2702,-155.2843,"ak01860q4oj4",-155.5934,57.4703,0.0091215213091235,0.181399690791143
"usgs_8543",57.4703,-155.5934,113.7,"KAKN",58.2963,-155.0632,"ak01860q4oj4",-155.5934,57.4703,-0.135948465345677,-0.59755534147212
"usgs_8544",57.4703,-155.5934,380.07,"NCT",60.5621,-152.9293,"ak01860q4oj4",-155.5934,57.4703,-0.0132018553065989,0.0216775148961603
"usgs_8545",57.4703,-155.5934,445.13,"PS1A",55.42005,-161.74373,"ak01860q4oj4",-155.5934,57.4703,0.259614293819407,0.257035275310862
"usgs_8546",57.4703,-155.5934,388.7,"RDDF",60.5912,-152.6883,"ak01860q4oj4",-155.5934,57.4703,0.0260844782456023,0.030374468452423
"usgs_8548",63.0676,-150.7973,329.55,"RDSO",60.4536,-152.7453,"ak0188d4oyaj",-150.7973,63.0676,-0.283305157035485,-0.0070274282476025
"usgs_8549",63.0676,-150.7973,312.56,"RDT",60.5726,-152.4079,"ak0188d4oyaj",-150.7973,63.0676,-0.484849208655775,-0.363191966807019
"usgs_8594",62.9789,-150.6358,496.84,"BAL",61.036,-142.3462,"ak0188rwahak",-150.6358,62.9789,0.00946020052694734,0.500116900408572
"usgs_8595",62.9789,-150.6358,402.27,"BMR",60.9677,-144.6051,"ak0188rwahak",-150.6358,62.9789,-0.0754021305998895,0.037781068015814
"usgs_8596",62.9789,-150.6358,402.27,"BMR",60.9677,-144.6051,"ak0188rwahak",-150.6358,62.9789,-0.125699374990426,0.0566070851168986
"usgs_8597",62.9789,-150.6358,168.44,"BPAW",64.0997,-150.9873,"ak0188rwahak",-150.6358,62.9789,-0.238791245368688,0.0368167957517316
"usgs_8598",62.9789,-150.6358,168.44,"BPAW",64.0997,-150.9873,"ak0188rwahak",-150.6358,62.9789,-0.252477723037784,0.0696049164529308
"usgs_8599",62.9789,-150.6358,376.03,"BRLK",59.7511,-150.9063,"ak0188rwahak",-150.6358,62.9789,-0.206887613429961,-0.203982519651457
"usgs_8600",62.9789,-150.6358,376.03,"BRLK",59.7511,-150.9063,"ak0188rwahak",-150.6358,62.9789,-0.255125837356022,-0.179343328373382
"usgs_8601",62.9789,-150.6358,376.78,"BRSE",59.7417,-150.7414,"ak0188rwahak",-150.6358,62.9789,-0.202836918157747,-0.16711349030133
"usgs_8602",62.9789,-150.6358,185.62,"BWN",64.1732,-149.2991,"ak0188rwahak",-150.6358,62.9789,-0.410013806776471,-0.721939079997791
"usgs_8603",62.9789,-150.6358,270.94,"CAPN",60.7683,-151.1539,"ak0188rwahak",-150.6358,62.9789,-0.124811345136285,-0.266608863411014
"usgs_8604",62.9789,-150.6358,270.94,"CAPN",60.7683,-151.1539,"ak0188rwahak",-150.6358,62.9789,-0.122717194292398,-0.191527859874395
"usgs_8605",62.9789,-150.6358,141.91,"CAST",63.4188,-152.0844,"ak0188rwahak",-150.6358,62.9789,-0.235057887543093,0.0462326294278072
"usgs_8606",62.9789,-150.6358,141.91,"CAST",63.4188,-152.0844,"ak0188rwahak",-150.6358,62.9789,-0.286157698013604,0.166685520509003
"usgs_8607",62.9789,-150.6358,257.05,"CCB",64.6453,-147.8053,"ak0188rwahak",-150.6358,62.9789,-0.469228582014489,-0.209085118968775
"usgs_8608",62.9789,-150.6358,172.17,"CHUM",63.8827,-152.3152,"ak0188rwahak",-150.6358,62.9789,-0.262090992102596,0.0449514049640632
"usgs_8609",62.9789,-150.6358,401.12,"CNP",59.5251,-151.2373,"ak0188rwahak",-150.6358,62.9789,-0.0322430481811926,0.120168274382795
"usgs_8610",62.9789,-150.6358,401.12,"CNP",59.5251,-151.2373,"ak0188rwahak",-150.6358,62.9789,-0.0339803335263476,0.132621056728065
"usgs_8611",62.9789,-150.6358,486.53,"COLD",67.2278,-150.207,"ak0188rwahak",-150.6358,62.9789,-0.41989770026177,-0.322311267572144
"usgs_8612",62.9789,-150.6358,480.29,"CRQ",60.7523,-143.0926,"ak0188rwahak",-150.6358,62.9789,-0.0732696925600682,0.0654699455319677
"usgs_8613",62.9789,-150.6358,480.29,"CRQ",60.7523,-143.0926,"ak0188rwahak",-150.6358,62.9789,-0.0965850446006247,0.0184833362110332
"usgs_8614",62.9789,-150.6358,129.35,"CUT",62.4058,-150.2625,"ak0188rwahak",-150.6358,62.9789,-0.215083830629822,-0.333414424125605
"usgs_8615",62.9789,-150.6358,198.83,"DHY",63.0753,-147.3759,"ak0188rwahak",-150.6358,62.9789,0.039724373643214,0.557243730306582
"usgs_8616",62.9789,-150.6358,198.83,"DHY",63.0753,-147.3759,"ak0188rwahak",-150.6358,62.9789,0.0278560848980552,0.651588831748664
"usgs_8617",62.9789,-150.6358,345.28,"DIV",61.1292,-145.7749,"ak0188rwahak",-150.6358,62.9789,-0.051754594776816,0.250468753109375
"usgs_8618",62.9789,-150.6358,354.92,"DOT",63.6487,-144.0674,"ak0188rwahak",-150.6358,62.9789,-0.0587717536328764,-0.433175371594473
"usgs_8619",62.9789,-150.6358,354.92,"DOT",63.6487,-144.0674,"ak0188rwahak",-150.6358,62.9789,-0.146348553328971,-0.296222278217177
"usgs_8620",62.9789,-150.6358,389.11,"EYAK",60.5487,-145.75,"ak0188rwahak",-150.6358,62.9789,-0.133379179511419,0.119024735691
"usgs_8621",62.9789,-150.6358,389.11,"EYAK",60.5487,-145.75,"ak0188rwahak",-150.6358,62.9789,-0.0882969031478086,-0.172389018586421
"usgs_8622",62.9789,-150.6358,268.85,"FA01",64.8348,-147.9371,"ak0188rwahak",-150.6358,62.9789,-0.423779069145951,-0.317960674959699
"usgs_8623",62.9789,-150.6358,271.48,"FA10",64.8186,-147.7784,"ak0188rwahak",-150.6358,62.9789,0.00253398877583836,0.106441637014331
"usgs_8624",62.9789,-150.6358,346.7,"FID",60.7277,-146.5987,"ak0188rwahak",-150.6358,62.9789,0.0234818907454933,0.70637628956221
"usgs_8625",62.9789,-150.6358,234.06,"FIRE",61.1426,-150.2164,"ak0188rwahak",-150.6358,62.9789,-0.0725755851312739,-0.0189840696207037
"usgs_8626",62.9789,-150.6358,234.06,"FIRE",61.1426,-150.2164,"ak0188rwahak",-150.6358,62.9789,-0.0658179099043528,0.00180676096898387
"usgs_8627",62.9789,-150.6358,487.33,"FYU",66.5657,-145.2342,"ak0188rwahak",-150.6358,62.9789,-0.357660427190085,-0.253148076577361
"usgs_8628",62.9789,-150.6358,380.29,"GCSA",64.7461,-156.8792,"ak0188rwahak",-150.6358,62.9789,-0.414110157297065,-0.37511116622434
"usgs_8629",62.9789,-150.6358,195.1,"GHO",61.771,-148.926,"ak0188rwahak",-150.6358,62.9789,0.0301599014575714,0.494836941589856
"usgs_8630",62.9789,-150.6358,195.1,"GHO",61.771,-148.926,"ak0188rwahak",-150.6358,62.9789,0.0196731808332204,0.464930100507183
"usgs_8631",62.9789,-150.6358,408.66,"GLB",61.4417,-143.8123,"ak0188rwahak",-150.6358,62.9789,-0.177480954444042,0.163601226267025
"usgs_8632",62.9789,-150.6358,408.66,"GLB",61.4417,-143.8123,"ak0188rwahak",-150.6358,62.9789,-0.171872252046515,0.227185490263973
"usgs_8633",62.9789,-150.6358,318.66,"GLI",60.8792,-147.0959,"ak0188rwahak",-150.6358,62.9789,-0.01394934528042,0.506532399002941
"usgs_8634",62.9789,-150.6358,318.66,"GLI",60.8792,-147.0959,"ak0188rwahak",-150.6358,62.9789,0.0108462834828091,0.524842514498048
"usgs_8635",62.9789,-150.6358,502.26,"GRIN",60.2805,-143.321,"ak0188rwahak",-150.6358,62.9789,-0.0854946592546342,-0.0951167361898059
"usgs_8636",62.9789,-150.6358,265.74,"HDA",64.4091,-146.9482,"ak0188rwahak",-150.6358,62.9789,-0.407949875245142,-0.462999896182287
"usgs_8637",62.9789,-150.6358,377.34,"HIN",60.396,-146.5035,"ak0188rwahak",-150.6358,62.9789,-0.141010073380728,-0.489384423222359
"usgs_8638",62.9789,-150.6358,377.34,"HIN",60.396,-146.5035,"ak0188rwahak",-150.6358,62.9789,-0.118414764300866,-0.522533848931182
"usgs_8639",62.9789,-150.6358,460.94,"HMT",60.3351,-144.2623,"ak0188rwahak",-150.6358,62.9789,-0.105506480709493,0.0914439167441787
"usgs_8640",62.9789,-150.6358,460.94,"HMT",60.3351,-144.2623,"ak0188rwahak",-150.6358,62.9789,-0.0492701849374287,0.109906373098063
"usgs_8641",62.9789,-150.6358,389.37,"HOM",59.6572,-151.6515,"ak0188rwahak",-150.6358,62.9789,-0.0396149316564054,0.105572032286815
"usgs_8642",62.9789,-150.6358,389.37,"HOM",59.6572,-151.6515,"ak0188rwahak",-150.6358,62.9789,-0.118301506609512,0.0685683974487373
"usgs_8643",62.9789,-150.6358,493.84,"KHIT",60.4427,-143.251,"ak0188rwahak",-150.6358,62.9789,0.259993475673255,0.48124852732798
"usgs_8644",62.9789,-150.6358,502.44,"KIAG",60.9231,-142.3605,"ak0188rwahak",-150.6358,62.9789,-0.02200289687277,0.128545783709962
"usgs_8645",62.9789,-150.6358,315.76,"KLU",61.4924,-145.9227,"ak0188rwahak",-150.6358,62.9789,-0.125912040732989,0.00427646610531371
"usgs_8646",62.9789,-150.6358,236.01,"KNK",61.4131,-148.4585,"ak0188rwahak",-150.6358,62.9789,-0.256126377204979,-0.123768769810348
"usgs_8647",62.9789,-150.6358,236.01,"KNK",61.4131,-148.4585,"ak0188rwahak",-150.6358,62.9789,-0.267218859595821,0.040035073184663
"usgs_8648",62.9789,-150.6358,128.85,"KTH",63.5527,-150.9233,"ak0188rwahak",-150.6358,62.9789,-0.0772016611341863,-0.0218592767821
"usgs_8649",62.9789,-150.6358,128.85,"KTH",63.5527,-150.9233,"ak0188rwahak",-150.6358,62.9789,-0.0846218106906503,0.0525982809433602
"usgs_8650",62.9789,-150.6358,447.7,"MCAR",61.3836,-143.024,"ak0188rwahak",-150.6358,62.9789,-0.0717787298885269,0.0750537603211787
"usgs_8651",62.9789,-150.6358,163.35,"MCK",63.7318,-148.9373,"ak0188rwahak",-150.6358,62.9789,-0.272675829834906,-0.247153884942366
"usgs_8652",62.9789,-150.6358,163.35,"MCK",63.7318,-148.9373,"ak0188rwahak",-150.6358,62.9789,-0.21363039529744,-0.28695633111355
"usgs_8653",62.9789,-150.6358,273.19,"MDM",64.9602,-148.2319,"ak0188rwahak",-150.6358,62.9789,-0.463244271132266,-0.448050971277021
"usgs_8654",62.9789,-150.6358,254.03,"MLY",65.0304,-150.7442,"ak0188rwahak",-150.6358,62.9789,-0.124892014681555,-0.270108079050639
"usgs_8655",62.9789,-150.6358,254.03,"MLY",65.0304,-150.7442,"ak0188rwahak",-150.6358,62.9789,-0.423347480130786,-0.447924792383826
"usgs_8656",62.9789,-150.6358,225.31,"NEA2",64.5928,-149.0694,"ak0188rwahak",-150.6358,62.9789,-0.694202579228012,-0.766976202574458
"usgs_8657",62.9789,-150.6358,479.67,"NICH",60.2357,-143.9713,"ak0188rwahak",-150.6358,62.9789,-0.18282572514792,-0.123945519366503
"usgs_8658",62.9789,-150.6358,284.13,"PAX",62.9699,-145.4699,"ak0188rwahak",-150.6358,62.9789,-0.303548098954524,-0.116175282998174
"usgs_8659",62.9789,-150.6358,284.13,"PAX",62.9699,-145.4699,"ak0188rwahak",-150.6358,62.9789,-0.274875623121472,-0.0645849764082142
"usgs_8660",62.9789,-150.6358,391.18,"PPD",65.5174,-145.5246,"ak0188rwahak",-150.6358,62.9789,-0.307313957619515,-0.301553508013568
"usgs_8661",62.9789,-150.6358,136.77,"PPLA",62.8962,-152.1894,"ak0188rwahak",-150.6358,62.9789,0.103998452528203,0.354999832955364
"usgs_8662",62.9789,-150.6358,136.77,"PPLA",62.8962,-152.1894,"ak0188rwahak",-150.6358,62.9789,0.0757996136404607,0.371883641763257
"usgs_8663",62.9789,-150.6358,483.29,"PTPK",61.1871,-142.4672,"ak0188rwahak",-150.6358,62.9789,0.104138977876418,0.216891370596969
"usgs_8664",62.9789,-150.6358,441.19,"RAG",60.3863,-144.6773,"ak0188rwahak",-150.6358,62.9789,0.122222260615174,0.211013367211558
"usgs_8665",62.9789,-150.6358,441.19,"RAG",60.3863,-144.6773,"ak0188rwahak",-150.6358,62.9789,0.130864076007963,0.172470772256071
"usgs_8666",62.9789,-150.6358,436.31,"VRDI",61.2275,-143.4545,"ak0188rwahak",-150.6358,62.9789,-0.0810321363064,0.0565466611803031
"usgs_8667",62.9789,-150.6358,436.31,"VRDI",61.2275,-143.4545,"ak0188rwahak",-150.6358,62.9789,-0.100470297681576,0.0457225923791712
"usgs_8668",62.9789,-150.6358,154.1,"WAT1",62.8295,-148.5509,"ak0188rwahak",-150.6358,62.9789,-0.03946998191958,0.34761549328057
"usgs_8669",62.9789,-150.6358,154.1,"WAT1",62.8295,-148.5509,"ak0188rwahak",-150.6358,62.9789,-0.0548836113283922,0.441961224147931
"usgs_8670",62.9789,-150.6358,189.86,"WAT6",62.5808,-147.74,"ak0188rwahak",-150.6358,62.9789,-0.000223531446737074,0.604824287238825
"usgs_8671",62.9789,-150.6358,375.58,"ILSW",59.9832,-153.1425,"ak0188rwahak",-150.6358,62.9789,-0.383423618290655,-0.284482531576819
"usgs_8672",62.9789,-150.6358,315.36,"NCT",60.5621,-152.9293,"ak0188rwahak",-150.6358,62.9789,-0.266150957956801,-0.286312757090499
"usgs_8673",62.9789,-150.6358,307.86,"RDDF",60.5912,-152.6883,"ak0188rwahak",-150.6358,62.9789,-0.15301714031155,-0.271469578200922
"usgs_8945",55.6399,-158.8948,210.83,"CHI",55.8218,-155.6225,"ak018d04tq82",-158.8948,55.6399,-0.069352248550109,0.00535956431208504
"usgs_8946",55.6399,-158.8948,210.83,"CHI",55.8218,-155.6225,"ak018d04tq82",-158.8948,55.6399,-0.0800064516020606,0.0248580051052656
"usgs_8947",55.6399,-158.8948,109.74,"CHN",54.831,-159.5895,"ak018d04tq82",-158.8948,55.6399,-0.043025261074895,0.268820043871307
"usgs_8948",55.6399,-158.8948,109.74,"CHN",54.831,-159.5895,"ak018d04tq82",-158.8948,55.6399,-0.0473784059119721,0.21192312538911
"usgs_8949",55.6399,-158.8948,312.85,"SII",56.5593,-154.1842,"ak018d04tq82",-158.8948,55.6399,-0.0142819162672684,-0.300722990533788
"usgs_8950",55.6399,-158.8948,312.85,"SII",56.5593,-154.1842,"ak018d04tq82",-158.8948,55.6399,-0.0446729675543175,-0.314880034152361
"usgs_8951",55.6399,-158.8948,91.53,"CHGN",56.3014,-158.41415,"ak018d04tq82",-158.8948,55.6399,-0.221544655952811,-0.154467122961141
"usgs_8952",55.6399,-158.8948,389.66,"OHAK",57.2225,-153.28751,"ak018d04tq82",-158.8948,55.6399,-0.0359776415067646,0.157079185660909
"usgs_8953",55.6399,-158.8948,113.92,"SDPT",55.3493,-160.47659,"ak018d04tq82",-158.8948,55.6399,-0.00091269382426631,0.315386059174999
"usgs_8954",55.6399,-158.8948,361,"ACH",58.21,-155.3281,"ak018d04tq82",-158.8948,55.6399,-0.0269124003494892,0.202452341333981
"usgs_8955",55.6399,-158.8948,476.44,"AHB",54.11534,-165.8161,"ak018d04tq82",-158.8948,55.6399,0.131713604820793,0.241198995215314
"usgs_8956",55.6399,-158.8948,484.24,"AKBB",54.0975,-165.9338,"ak018d04tq82",-158.8948,55.6399,0.00639709808914039,-0.0833861200639204
"usgs_8957",55.6399,-158.8948,483.48,"AKGG",54.1979,-165.9936,"ak018d04tq82",-158.8948,55.6399,-0.00943594275706351,0.0967107207637416
"usgs_8958",55.6399,-158.8948,478.99,"AKHS",54.1533,-165.8868,"ak018d04tq82",-158.8948,55.6399,0.0879010844779772,0.135034813870725
"usgs_8959",55.6399,-158.8948,489.26,"AKMO",54.0903,-166.0126,"ak018d04tq82",-158.8948,55.6399,0.00579812640587935,0.280264739978392
"usgs_8960",55.6399,-158.8948,491.04,"AKRB",54.1292,-166.0708,"ak018d04tq82",-158.8948,55.6399,0.0445056082726857,-0.203652532243677
"usgs_8961",55.6399,-158.8948,469.72,"AKSA",54.1095,-165.6987,"ak018d04tq82",-158.8948,55.6399,0.193499701322341,0.249176480021597
"usgs_8962",55.6399,-158.8948,484.69,"AKV",54.12592,-165.96225,"ak018d04tq82",-158.8948,55.6399,0.253108173125164,0.171846571880348
"usgs_8963",55.6399,-158.8948,353.95,"ANCK",58.1981,-155.4961,"ak018d04tq82",-158.8948,55.6399,0.326004288949592,0.549578066698508
"usgs_8964",55.6399,-158.8948,325.56,"ISLZ",54.72492,-163.71274,"ak018d04tq82",-158.8948,55.6399,-0.0311682874563456,-0.0904734181259473
"usgs_8965",55.6399,-158.8948,367.76,"KABU",58.2702,-155.2843,"ak018d04tq82",-158.8948,55.6399,-0.0108970800105319,-0.230931479234324
"usgs_8966",55.6399,-158.8948,414.28,"KAHG",58.49373,-154.54667,"ak018d04tq82",-158.8948,55.6399,-0.0970543074739622,-0.203333648904317
"usgs_8967",55.6399,-158.8948,378.11,"KAKN",58.2963,-155.0632,"ak018d04tq82",-158.8948,55.6399,-0.0467379994158269,-0.102204898745476
"usgs_8968",55.6399,-158.8948,487.45,"LVA",54.1609,-166.0337,"ak018d04tq82",-158.8948,55.6399,0.0634637824251331,0.360151623317243
"usgs_8969",55.6399,-158.8948,265.17,"PLBL",57.6991,-156.8211,"ak018d04tq82",-158.8948,55.6399,-0.00310151986197754,-0.105204787223032
"usgs_8970",55.6399,-158.8948,281.17,"PLK1",57.8012,-156.6093,"ak018d04tq82",-158.8948,55.6399,-0.167173003329231,-0.560669632319707
"usgs_8971",55.6399,-158.8948,286.72,"PLK2",57.7634,-156.3264,"ak018d04tq82",-158.8948,55.6399,-0.0604881898021785,-0.37100877737764
"usgs_8972",55.6399,-158.8948,281.91,"PLK3",57.688,-156.2695,"ak018d04tq82",-158.8948,55.6399,0.0943090488962721,0.111271166305648
"usgs_8973",55.6399,-158.8948,292.53,"PLK5",57.997,-156.88,"ak018d04tq82",-158.8948,55.6399,-0.122878582483723,-0.234602585703996
"usgs_8974",55.6399,-158.8948,201.74,"PN7A",55.4329,-161.9973,"ak018d04tq82",-158.8948,55.6399,0.0250469410591325,0.108278945388642
"usgs_8975",55.6399,-158.8948,186.5,"PS1A",55.42005,-161.74373,"ak018d04tq82",-158.8948,55.6399,0.00419206359058697,-0.120765618324864
"usgs_8976",55.6399,-158.8948,194.74,"PS4A",55.34604,-161.85648,"ak018d04tq82",-158.8948,55.6399,-0.0260655198964796,-0.132848265789825
"usgs_8977",55.6399,-158.8948,348.7,"SSBA",54.77182,-164.1266,"ak018d04tq82",-158.8948,55.6399,0.176100569041222,0.161911866134227
"usgs_8978",55.6399,-158.8948,339.62,"SSLN",54.81136,-163.99864,"ak018d04tq82",-158.8948,55.6399,0.134771924687062,-0.0533248442607185
"usgs_8979",55.6399,-158.8948,393.2,"WEBT",54.59001,-164.75499,"ak018d04tq82",-158.8948,55.6399,-0.000100619663301325,-0.0773610884947399
"usgs_8980",55.6399,-158.8948,487.14,"ZRO",54.09163,-165.97798,"ak018d04tq82",-158.8948,55.6399,-0.135966230295488,-0.330283090216236
"usgs_8981",55.6399,-158.8948,455.2,"KDAK",57.7828,-152.5835,"ak018d04tq82",-158.8948,55.6399,-0.0134456759268956,-0.308862013862631
"usgs_8982",55.6399,-158.8948,428.12,"O14K",59.2533,-161.2638,"ak018d04tq82",-158.8948,55.6399,-0.0345127976339211,-0.167249351644827
"usgs_8983",55.6399,-158.8948,399.34,"O15K",59.1767,-159.8246,"ak018d04tq82",-158.8948,55.6399,-0.283937028243413,-0.403216527124049
"usgs_8984",55.6399,-158.8948,444.22,"O16K",59.5938,-158.0932,"ak018d04tq82",-158.8948,55.6399,-0.235330930722198,-0.201117433655999
